Video ID,Comment ID,comments,Likes
OPf0YbXqDm0,UgwJVvadjZ_QLYQ86Sh4AaABAg,A  message  to  the  future  generations    don't  let  this  song  die  ,69
OPf0YbXqDm0,UgyR2zeRTM46eEmw-wJ4AaABAg,One  of  most  played  song  till  now            ,0
OPf0YbXqDm0,Ugycgb1c3w9Zv612p0F4AaABAg,One  of  the  hardest  beats  ever  produced  to  this  day,1
OPf0YbXqDm0,Ugxxn9IIjS0OswPWd2x4AaABAg,This  song  is  such  a  masterpiece,195
OPf0YbXqDm0,UgyTC69bip66AlO7sQ94AaABAg,This  still  feels  new  after  years,1
OPf0YbXqDm0,UgyGOrEz60U_EqODh9l4AaABAg,you  don  t  have  to  worry  my  friend    you  re  not  the  only  one  listening  this  MASTERPIECE  in  Nov  2021  ,45
OPf0YbXqDm0,Ugy2QJV7gKrL_5KhmO14AaABAg,This  sound  never  died  ,2
OPf0YbXqDm0,Ugytu54EndJi9VNQY214AaABAg,Legend  says  that    it's  impossible  to  listen  to  this  masterpiece  without  singing  along    shaking  your  head  or  and  dancing  ,159
OPf0YbXqDm0,UgxcnHqdbtQF4axaSAx4AaABAg,I  love  listening  to  this  song  every  day  ,126
OPf0YbXqDm0,Ugy-NUCnM2NIAy4ItFp4AaABAg,It's  crazy  how  many  legends  come  back  to  this  song  everyday    this  song  is  really  legendary              ,77
OPf0YbXqDm0,UgztmRAL_l1fClBAiyR4AaABAg,Oh    Wow        This  song  never  had  a  dislike        Amazing      ,1
OPf0YbXqDm0,UgyqYrH1PnP2E-RRVjd4AaABAg,Mark  ronson    I've  got  a  great  song  that  i  want  you  to  sing  Bruno  Mars    Done  and  what  are  you  gonna  do    Mark  Ronson    Shake  my  head  maybe  ,106
OPf0YbXqDm0,UgwjIgASp2lh_S4JedZ4AaABAg,This  played  literally  everywhere  I  went  in  2014  2015  and  made  me  go  insane  ,176
OPf0YbXqDm0,Ugyv5D37f82B7QV_at14AaABAg,It's  crazy  many  people  come  back  to  this  everyday    This  song  is  legendary    it's  so  addictive  ,97
OPf0YbXqDm0,UgxWmvFGD8f4HUYVOBJ4AaABAg,Love  how  Mark  didn't  do  anything  expect  nod  his  head  Even  though  it's  his  song,4
OPf0YbXqDm0,Ugj-HLIOAC5jyHgCoAEC,Sounds  like  a  modern  day  James  Brown  Michael  Jackson    A  step  in  the  right  direction  for  pop  music    Funk  is  THE  BEST    ,205
OPf0YbXqDm0,Ugxu0J_BdFiUGTsi2lF4AaABAg,I  think  with  this  song  Bruno  found  his  true  musical  genre    In  the  video  he  looks  so  comfortable  and  happy  to  do  this  song  ,5
OPf0YbXqDm0,UgzKaxBFlLceLqo7aQJ4AaABAg,This  song  is  legendary,0
OPf0YbXqDm0,UgwCXG9qsvf_G1_MRvp4AaABAg,1  06  That  amazing  camera  rotating  and  that  choreography        ,22
OPf0YbXqDm0,UgwaQrU8kZXm6r_drUl4AaABAg,Can't  believe  this  song  is  6  years  old    Still  sounds  so  fresh  ,124
OPf0YbXqDm0,UgyR5zb8k1QXoa1uK8N4AaABAg,When  you  realise  this  is  a  song  FEATURING  Bruno  Mars,41
OPf0YbXqDm0,Ugy3-gBABfwusL1Imu94AaABAg,Listening  1000  times  done      ,0
OPf0YbXqDm0,UgyrtGcVAhDM__YCC8V4AaABAg,I  remember  years  ago  me  and  my  sibling  practiced  this  at  my  dancing  classes  and  we  did  a  big  performance  with  some  other  songs  at  Christmas    I  was  about  8  or  9  and  my  sibling  was  6  or  7    good  times        I'll  never  forget  this  song,2
OPf0YbXqDm0,Ugy6IzI8CJ64oVRSvkV4AaABAg,When  you  realise  this  isn  t  actually  a  Bruno  Mars  song      he  s  just    featured    in  it,2616
OPf0YbXqDm0,Ugz5BJrQ6rtVt-mfnHt4AaABAg,  It's  crazy  how  many  people  come  back  to  this  everyday  This  song  is  legendary    It's  So  Addictive  ,78
OPf0YbXqDm0,UgzTfH2UsnUw5U1ylct4AaABAg,THIS  IS  ONE  OF  MY  FAVORITE  SONGS,5
OPf0YbXqDm0,UgzdbGvko5zLADzsncx4AaABAg,We  need  more  songs  like  these,4
OPf0YbXqDm0,Ugzq_spBnHt93yWBhVd4AaABAg,Cant  believe  6  years  later  in  2020    still  loving  this  song,111
OPf0YbXqDm0,UgxGk4-WyP3T_TGbjyp4AaABAg,      It's  crazy  how  many  people  come  back  to  this  everyday  This  song  is  legendary      ,1
OPf0YbXqDm0,UgxfXdcqovnsMcAF_-l4AaABAg,If  it  was  the  80's  Bruno  Mars  would  have  been  as  big  as  Michael  Jackson,1
OPf0YbXqDm0,UgxTznTHeWHVL_ZnyKJ4AaABAg,I  swear  Bruno  Mars  has  the  coolest  back  up  band  in  history  ,212
OPf0YbXqDm0,UgyL9bKXQWc8xBnbeNN4AaABAg,One  of  the  greatest  song  ever  ,1
OPf0YbXqDm0,Ugx8tE1LhJjZg-oZmyt4AaABAg,This  song  is  so  iconic  I  love  it,0
OPf0YbXqDm0,Ugzk8mtE259TnYTBp4x4AaABAg,While  mopping  the  floor  this  song  give  me  spiritual  energy  ,0
OPf0YbXqDm0,Ugza8lFJSOS9z-ZsqIx4AaABAg,Bruno  Mars  is  the  closest  thing  we  will  ever  get  to  Michael  Jackson  ,804
OPf0YbXqDm0,UgyQApqV9tXIn4dgKu14AaABAg,This  is  a  masterpiece,1
OPf0YbXqDm0,Ugw98_TnGawS9cpV3MR4AaABAg,Day  228  of  me  listening  to  Uptown  Funk  every  day  for  a  year,3
OPf0YbXqDm0,UgxcX6kqntKd4ukTEhF4AaABAg,  It's  crazy  how  many  people  come  back  to  this  everyday  This  song  is  legendary    ,16
OPf0YbXqDm0,UgywFfaDG2RgRo86foN4AaABAg,This  song  is  still  such  a  vibe  love  it  ,188
OPf0YbXqDm0,Ugyqs8Hudf2j_sjDrdt4AaABAg,Still  a  masterpiece  to  listen  in  November  2021  ,5
