Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes,clean_comments,language
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"One of the greatest songs of all time, Literally gives me shivers and goosebumps. Thank you Guns N Roses for all the songs that have touched me and my family. This song is immortal and will live on well past my life.",UgwYE-KjyaszCjtKd_R4AaABAg,5,137,"One of the greatest songs of all time, Literally gives me shivers and goosebumps. Thank you Guns N Roses for all the songs that have touched me and my family. This song is immortal and will live on well past my life.",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,Amazing!! This one is my favorite song! It always make me cry. Now is November! Perfect.,UgwlRVYPFjuuiS9Kwzl4AaABAg,0,2,Amazing!! This one is my favorite song! It always make me cry. Now is November! Perfect.,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,Love this masterpiece ♥️♥️,UgyGlCHQfN41XDtrC1x4AaABAg,0,3,Love this masterpiece ,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"This song and “Love Me” by Lukaz are literally the only two things getting me through these hard times, thank god for music! I love you :)",UgyytYaslRyUaQWKtbJ4AaABAg,0,6,"This song and “Love Me” by Lukaz are literally the only two things getting me through these hard times, thank god for music! I love you :)",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,Excellent song!  Excellent band and oh I absolutely love the Guitar solo by Slash!  Such a brilliant video!   Love the words .....,UgwTNjvZ2A3fwsuoV6t4AaABAg,0,2,Excellent song!  Excellent band and oh I absolutely love the Guitar solo by Slash!  Such a brilliant video!   Love the words .....,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,Slash is a Monster !! one of the best guitarists in history,UgztMM4ogu_PPMUu2Gl4AaABAg,81,1247,Slash is a Monster !! one of the best guitarists in history,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,Those classic times are gone but the memories (music) still lingers in our soul.,UgzvlYzgUanwPCDbLtV4AaABAg,0,1,Those classic times are gone but the memories (music) still lingers in our soul.,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,Amazing! This is my mom’s favourite song! It always makes her cry. We went to one of their concerts a few years ago and to see and hear them live was incredible! 🥺😊,Ugw61MDeFfUlqtBK3fR4AaABAg,0,15,Amazing! This is my mom’s favourite song! It always makes her cry. We went to one of their concerts a few years ago and to see and hear them live was incredible! ,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"Got to see them before the pandemic,  and hands down my best concert ive been too n i used to work concerts. The Only band i ever wanted to see in this Life!",Ugyz20gBG5BRabEYyoh4AaABAg,0,2,"Got to see them before the pandemic,  and hands down my best concert ive been too n i used to work concerts. The Only band i ever wanted to see in this Life!",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,9 minutes and 7 seconds of pure music perfection!,Ugha6_IX8_bQKHgCoAEC,6,301,9 minutes and 7 seconds of pure music perfection!,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,One of the BEST songs ever made!!,UgxTxyaebspwOlSaDK14AaABAg,0,2,One of the BEST songs ever made!!,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"1992: ""wow this song is amazing"" 

2021: ""wow this song is amazing""",UgyjXw7kuRaCGQMGXQ14AaABAg,75,4799,"1992: ""wow this song is amazing"" 

2021: ""wow this song is amazing""",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"Never gets old, reminds me of my sister and the fun times we had before she passed, 😔😔❤️❤️",UgzchBUDPbqU7uekGeh4AaABAg,0,2,"Never gets old, reminds me of my sister and the fun times we had before she passed, ",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,It's November and still listening to this Masterpiece 🖤,UgyJ_brgV45r4k_9hUB4AaABAg,0,3,It's November and still listening to this Masterpiece ,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"It is November and it's raining, perfect time for this masterpiece",Ugzv4pFi0l6U3WJ07mp4AaABAg,0,2,"It is November and it's raining, perfect time for this masterpiece",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,EMPEZÓ NOVIEMBRE Y ESTÁ CANCION ES UN HIMNO ❤️,UgwW7EaAREwrolHhVgd4AaABAg,0,132,EMPEZÓ NOVIEMBRE Y ESTÁ CANCION ES UN HIMNO ,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,November 2021 and it's one of the most amazing song ever,Ugx0L0lsv7jaNL0VBu54AaABAg,18,362,November 2021 and it's one of the most amazing song ever,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"Lyrics🖤🤘
When I look into your eyes
I can see a love restrained
But darlin' when I hold you
Don't you know I feel the same?

Nothin' lasts forever
And we both know hearts can change
And it's hard to hold a candle
In the cold November rain

We've been through this such a long long time
Just tryin' to kill the pain, ooh yeah
Love is always coming, love is always going
No one's really sure who's lettin' go today
Walking away

If we could take the time to lay it on the line
I could rest my head just knowin' that you were mine
All mine
So if you want to love me then darlin' don't refrain
Or I'll just end up walkin' in the cold November rain

Do you need some time on your own?
Do you need some time all alone?
Ooh, everybody needs some time on their own
Ooh, don't you know you need some time all alone

I know it's hard to keep an open heart
When even friends seem out to harm you
But if you could heal a broken heart
Wouldn't time be out to charm you?
Oh, oh, oh

Sometimes I need some time on my own
Sometimes I need some time all alone
Ooh, everybody needs some time on their own
Ooh, don't you know you need some time all alone

And when your fears subside
And shadows still remain, oh yeah
I know that you can love me when there's no one left to blame
So never mind the darkness, we still can find a way
'Cause nothin' lasts forever, even cold November rain

Don't ya think that you need somebody?
Don't ya think that you need someone?
Everybody needs somebody
You're not the only one
You're not the only one

Don't ya think that you need somebody?
Don't ya think that you need someone?
Everybody needs somebody
You're not the only one
You're not the only one

Don't ya think that you need somebody?
Don't ya think that you need someone?
Everybody needs somebody
You're not the only one
You're not the only one

Don't ya think that you need somebody?
Don't ya think that you need someone?
Everybody needs somebody",UgyP9O1kbhKrN3K489x4AaABAg,1,78,"Lyrics
When I look into your eyes
I can see a love restrained
But darlin' when I hold you
Don't you know I feel the same?

Nothin' lasts forever
And we both know hearts can change
And it's hard to hold a candle
In the cold November rain

We've been through this such a long long time
Just tryin' to kill the pain, ooh yeah
Love is always coming, love is always going
No one's really sure who's lettin' go today
Walking away

If we could take the time to lay it on the line
I could rest my head just knowin' that you were mine
All mine
So if you want to love me then darlin' don't refrain
Or I'll just end up walkin' in the cold November rain

Do you need some time on your own?
Do you need some time all alone?
Ooh, everybody needs some time on their own
Ooh, don't you know you need some time all alone

I know it's hard to keep an open heart
When even friends seem out to harm you
But if you could heal a broken heart
Wouldn't time be out to charm you?
Oh, oh, oh

Sometimes I need some time on my own
Sometimes I need some time all alone
Ooh, everybody needs some time on their own
Ooh, don't you know you need some time all alone

And when your fears subside
And shadows still remain, oh yeah
I know that you can love me when there's no one left to blame
So never mind the darkness, we still can find a way
'Cause nothin' lasts forever, even cold November rain

Don't ya think that you need somebody?
Don't ya think that you need someone?
Everybody needs somebody
You're not the only one
You're not the only one

Don't ya think that you need somebody?
Don't ya think that you need someone?
Everybody needs somebody
You're not the only one
You're not the only one

Don't ya think that you need somebody?
Don't ya think that you need someone?
Everybody needs somebody
You're not the only one
You're not the only one

Don't ya think that you need somebody?
Don't ya think that you need someone?
Everybody needs somebody",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,The most listened song in youtube from the 20th century! That says it all!,Ugw26CQAeViLjqGHBeJ4AaABAg,0,5,The most listened song in youtube from the 20th century! That says it all!,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,The best rock-ballad song in the History of Music. After almost 30 years it is always an emotion,UgxJfXenzKaGLFyVfxJ4AaABAg,10,157,The best rock-ballad song in the History of Music. After almost 30 years it is always an emotion,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,Bloody brilliant! One of my favorite favorites!,Ugyx4S6thU6t38yO2jp4AaABAg,0,1,Bloody brilliant! One of my favorite favorites!,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,I love this song. It’s brings me good times.,Ugzxw0n3v6ANIe89nbh4AaABAg,0,2,I love this song. It’s brings me good times.,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"This song reminds me of my darlin wife, she passed away last year. It breaks the hell out of my heart, but that's okay, I will meet her in heaven one day. Great song!",UgwvQxZswbRdKn068P14AaABAg,8,153,"This song reminds me of my darlin wife, she passed away last year. It breaks the hell out of my heart, but that's okay, I will meet her in heaven one day. Great song!",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"I love this song so much, and I've lost my mom and big brother in November this year. its remains me, heals me, and cheers me.",UgxmUIG5H0QgU-0ocIp4AaABAg,0,9,"I love this song so much, and I've lost my mom and big brother in November this year. its remains me, heals me, and cheers me.",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,I just wanna say that November Rain by Guns N Roses is definitely one of those songs that has and will forever listen to forever and ever because it truly stands the test of time and everything about it just screams legendary song and I can listen to this song all day and not get tired of it and Slash’s solo Guitar playing really just did it for me and the entire orchestra playing in the background and Axl singing is incredible in every way and I really really love it soo much.,UgyjdEJuuT5BFniEZ3l4AaABAg,0,41,I just wanna say that November Rain by Guns N Roses is definitely one of those songs that has and will forever listen to forever and ever because it truly stands the test of time and everything about it just screams legendary song and I can listen to this song all day and not get tired of it and Slash’s solo Guitar playing really just did it for me and the entire orchestra playing in the background and Axl singing is incredible in every way and I really really love it soo much.,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"another november has come again, and it's raining, and I'm sure that we all played this song when realized it's november. it's an universal song 🥀🌹🥀",UgxHV7Q6MroeX56u2zp4AaABAg,7,412,"another november has come again, and it's raining, and I'm sure that we all played this song when realized it's november. it's an universal song ",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,its November and its raining outside my house so this is the perfect time to listen to this masterpiece,UgyGzI4qajmFsow3Jdd4AaABAg,0,4,its November and its raining outside my house so this is the perfect time to listen to this masterpiece,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"Made when gnr was on top of the world, living large like rock stars should. The greatest time for Rock came out of this time.",UgybEybqU57UTt6lZhF4AaABAg,0,6,"Made when gnr was on top of the world, living large like rock stars should. The greatest time for Rock came out of this time.",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"Its november again, its raining again . Perfect.",Ugy0Tb9dBe_63IT2RZJ4AaABAg,0,2,"Its november again, its raining again . Perfect.",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,Probably the greatest song from Guns N' Roses!!!,Ugw9orUUg48MFHCQooN4AaABAg,31,450,Probably the greatest song from Guns N' Roses!!!,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,Playing this at my send off. One of my favorites.,Ugw3HkIchFT7Bm-700l4AaABAg,0,1,Playing this at my send off. One of my favorites.,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,Will always be one of my favorites ❤️⭐️,Ugw528JMn0D47VMBdB54AaABAg,0,0,Will always be one of my favorites ️,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"Im 31 years old. I grew up listening to GNR, Metallica, Pantera, Pink Floyd and so on. Ill never forget being a little kid hearing my mom blasting this song while i was in bed upstairs and it always made me feel safe. When my mom passed away, i was 21 and she was 41, music is the only thing that makes me feel close to her again. And when i hear this, im like that little kid safe in my bed knowing my mama is just downstairs. Its bitter sweet. Ill never stop listening to this.",UgzTZLIylBWHTLz-mSt4AaABAg,21,461,"Im 31 years old. I grew up listening to GNR, Metallica, Pantera, Pink Floyd and so on. Ill never forget being a little kid hearing my mom blasting this song while i was in bed upstairs and it always made me feel safe. When my mom passed away, i was 21 and she was 41, music is the only thing that makes me feel close to her again. And when i hear this, im like that little kid safe in my bed knowing my mama is just downstairs. Its bitter sweet. Ill never stop listening to this.",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"Nov 2021
Listening to the rain this beautiful November evening, this song creates such a feeling of euphoria.....🎼🍁❤",UgwElIfYRVOXjWunVqx4AaABAg,0,3,"Nov 2021
Listening to the rain this beautiful November evening, this song creates such a feeling of euphoria.....",en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,I wish we get 1 more guns n roses album one day. These old classics are great but I want to hear new stuff. Even at this point 13 years later Chinese Democracy might as well be some oldies record from the 50’s.,UgxkTzaJOIp-3VQS8nJ4AaABAg,0,0,I wish we get 1 more guns n roses album one day. These old classics are great but I want to hear new stuff. Even at this point 13 years later Chinese Democracy might as well be some oldies record from the 50’s.,en
GunsNRosesVEVO,Guns N&#39; Roses - November Rain,"Music video by Guns N' Roses performing November Rain. YouTube view counts pre-VEVO: 6894036. (C) 1992 Guns N' Roses #VEVOCertified on June 24, ...",8SbUC-UaAxE,"November 2021 and love this music, love Guns N Roses 💙",Ugz2oUhLFG_7x25bsaF4AaABAg,0,1,"November 2021 and love this music, love Guns N Roses ",en
