Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes,clean_comments,language
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,"Heather is not just a “someone” she’s everything u ever wanted to be why?... bc she’s so perfect, she has everyone rapped around her finger smarter prettier BETTER than you and most of all she has someone that ur in love with someone who you wish could call “mine” but bc Heather is so perfect the one ur in love with loves her more than you.sad truth isn’t it?...",Ugw0iX2K2LbUhK8uTAl4AaABAg,23,2863,"Heather is not just a “someone” she’s everything u ever wanted to be why?... bc she’s so perfect, she has everyone rapped around her finger smarter prettier BETTER than you and most of all she has someone that ur in love with someone who you wish could call “mine” but bc Heather is so perfect the one ur in love with loves her more than you.sad truth isn’t it?...",en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,"This song always calms me down, his voice is really soothing. I feel like I'm not the only one who feels that way💜",Ugy_kddHaJY9o8mJBXp4AaABAg,2,10,"This song always calms me down, his voice is really soothing. I feel like I'm not the only one who feels that way",en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,"*This song is a complete MASTERPIECE, AESTHETIC and ARTISTIC*",Ugw5JVvIFByUle1RqdZ4AaABAg,11,6235,"*This song is a complete MASTERPIECE, AESTHETIC and ARTISTIC*",en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,Am i the only one who don't have girlfriend but still addicted to this melody ✨🙂..,UgzjZ49UOB95m3PoQPB4AaABAg,0,1,Am i the only one who don't have girlfriend but still addicted to this melody ..,en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,I remember loving this song and relating to it when it was released.. Well up until now still relate and I still love it ofc!,Ugxex_xgg-9_-0iTon14AaABAg,0,1,I remember loving this song and relating to it when it was released.. Well up until now still relate and I still love it ofc!,en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,"Conan didn’t even had his first kiss yet, and he writes and performs like he’s been through 3 divorces. >>",UgxQ13PTFthNme2JSPZ4AaABAg,1,51,"Conan didn’t even had his first kiss yet, and he writes and performs like he’s been through 3 divorces. >>",en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,"conan: i'm not even half as pretty
also conan: *looks like the most divine greek god*



edit: wow I wasn't expecting that many likes. lets talk about how beautifully done this video is too. it's so perfect I can't even describe it, just as the song
btw go check out all his other music if u haven't because it's soooo amazing <333",UgzvmWtjL802jCsKkeJ4AaABAg,20,8288,"conan: i'm not even half as pretty
also conan: *looks like the most divine greek god*



edit: wow I wasn't expecting that many likes. lets talk about how beautifully done this video is too. it's so perfect I can't even describe it, just as the song
btw go check out all his other music if u haven't because it's soooo amazing <333",en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,"I still remember the third of December, me in your sweater
You said it looked better on me than it did you
Only if you knew how much I liked you
But I watch your eyes as she
Walks by
What a sight for sore eyes
Brighter than the blue sky
She's got you mesmerized while I die
Why would you ever kiss me?
I'm not even half as pretty
You gave her your sweater, it's just polyester
But you like her better
Wish I were Heather
Watch as she stands with her, holding your hand
Put your arm 'round her shoulder, now I'm getting colder
But how could I hate her? She's such an angel
But then again, kinda wish she were dead as she
Walks by
What a sight for sore eyes
Brighter than the blue sky
She's got you mesmerized while I die
Why would you ever kiss me?
I'm not even half as pretty
You gave her your sweater, it's just polyester
But you like her better
I wish I were Heather
I wish I were Heather
(Oh, oh)
Wish I were Heather
Why would you ever kiss me?
I'm not even half as pretty
You gave her your sweater, it's just polyester
But you like her better
Wish I were...",UgyqqGhf4wMzeHhrlI94AaABAg,0,59,"I still remember the third of December, me in your sweater
You said it looked better on me than it did you
Only if you knew how much I liked you
But I watch your eyes as she
Walks by
What a sight for sore eyes
Brighter than the blue sky
She's got you mesmerized while I die
Why would you ever kiss me?
I'm not even half as pretty
You gave her your sweater, it's just polyester
But you like her better
Wish I were Heather
Watch as she stands with her, holding your hand
Put your arm 'round her shoulder, now I'm getting colder
But how could I hate her? She's such an angel
But then again, kinda wish she were dead as she
Walks by
What a sight for sore eyes
Brighter than the blue sky
She's got you mesmerized while I die
Why would you ever kiss me?
I'm not even half as pretty
You gave her your sweater, it's just polyester
But you like her better
I wish I were Heather
I wish I were Heather
(Oh, oh)
Wish I were Heather
Why would you ever kiss me?
I'm not even half as pretty
You gave her your sweater, it's just polyester
But you like her better
Wish I were...",en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,"I'm addicted to this song. The way he sings is just perfect. And the lyrics...
I love this",Ugw7Q6m8Qwgn-O8UQJt4AaABAg,0,1,"I'm addicted to this song. The way he sings is just perfect. And the lyrics...
I love this",en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,This song is the national anthem of every person who doesn’t feel good enough for the person they love.,Ugw2jgVOizZaHFvtMfd4AaABAg,52,9132,This song is the national anthem of every person who doesn’t feel good enough for the person they love.,en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,"I still remember the third of December, me in your sweater
You said it looked better on me than it did you
Only if you knew how much I liked you
But I watch your eyes as she

Walks by
What a sight for sore eyes
Brighter than the blue sky
She's got you mesmerised while I die

Why would you ever kiss me?
I'm not even half as pretty
You gave her your sweater, it's just polyester
But you like her better
Wish I were Heather

Watch as she stands with her, holding your hand
Put your arm 'round her shoulder, now I'm getting colder
But how could I hate her, she's such an angel
But then again, kinda wish she were dead as she

Walks by
What a sight for sore eyes
Brighter than the blue sky
She's got you mesmerised while I die

Why would you ever kiss me?
I'm not even half as pretty
You gave her your sweater, it's just polyester
But you like her better
I wish I were Heather
Oh, I wish I were Heather
Oh, oh, wish I were Heather

Why would you ever kiss me?
I'm not even half as pretty
You gave her your sweater, it's just polyester
But you like her better
Wish I were-",Ugyto4vr0PstJPl3ZV94AaABAg,0,43,"I still remember the third of December, me in your sweater
You said it looked better on me than it did you
Only if you knew how much I liked you
But I watch your eyes as she

Walks by
What a sight for sore eyes
Brighter than the blue sky
She's got you mesmerised while I die

Why would you ever kiss me?
I'm not even half as pretty
You gave her your sweater, it's just polyester
But you like her better
Wish I were Heather

Watch as she stands with her, holding your hand
Put your arm 'round her shoulder, now I'm getting colder
But how could I hate her, she's such an angel
But then again, kinda wish she were dead as she

Walks by
What a sight for sore eyes
Brighter than the blue sky
She's got you mesmerised while I die

Why would you ever kiss me?
I'm not even half as pretty
You gave her your sweater, it's just polyester
But you like her better
I wish I were Heather
Oh, I wish I were Heather
Oh, oh, wish I were Heather

Why would you ever kiss me?
I'm not even half as pretty
You gave her your sweater, it's just polyester
But you like her better
Wish I were-",en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,everyone's talking about heather and how beautiful she must be. but can we talk about Conan's work? how hard it must've been for him to write this song? it's about his insecurities facing a beautiful person like her. he's a great artist yet so underrated. he's getting bigger tho. im so glad I've stick around for a long time now because his music isn't just aesthetic but relatable. we've all probably been in Conan's place before. having someone you love but they're so blind by someone else's beauty that they can't see yours. thank you connie for this !,UgzTWBs2cydcW4Z37qF4AaABAg,21,8153,everyone's talking about heather and how beautiful she must be. but can we talk about Conan's work? how hard it must've been for him to write this song? it's about his insecurities facing a beautiful person like her. he's a great artist yet so underrated. he's getting bigger tho. im so glad I've stick around for a long time now because his music isn't just aesthetic but relatable. we've all probably been in Conan's place before. having someone you love but they're so blind by someone else's beauty that they can't see yours. thank you connie for this !,en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,OMG Your song is too good 💝✨🥺,UgxOZidI9SRhSZVZDdx4AaABAg,0,1,OMG Your song is too good ,en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,"for the people who are speculating, Conan said that he doesn't want to put a label on his sexuality so how about if we just enjoy the song",UgysIyTtmtzoeg63jh94AaABAg,68,4710,"for the people who are speculating, Conan said that he doesn't want to put a label on his sexuality so how about if we just enjoy the song",en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,"I actually really love this. Someone commented that they think this is him expressing his femininity through the way he dresses, but I see it a lot differently. The entire song is about wanting to be more like a specific girl to appeal to another person. You can see him gradually dress more femininely throughout the video, wearing gender neutral clothes, adding a hair clip, wearing a skirt, lots of shots with his long hair, etc. All the scenes where he's looking in the mirror, holding an obviously feminine hand to him, and generally engaging in acts that show him trying to perceive himself and have other perceive him as feminine show that he was trying to change his entire self for them. I could 100% be wrong but either way it was beautiful and absolute art.",UgzOUor-651WMxY1vPN4AaABAg,42,6043,"I actually really love this. Someone commented that they think this is him expressing his femininity through the way he dresses, but I see it a lot differently. The entire song is about wanting to be more like a specific girl to appeal to another person. You can see him gradually dress more femininely throughout the video, wearing gender neutral clothes, adding a hair clip, wearing a skirt, lots of shots with his long hair, etc. All the scenes where he's looking in the mirror, holding an obviously feminine hand to him, and generally engaging in acts that show him trying to perceive himself and have other perceive him as feminine show that he was trying to change his entire self for them. I could 100% be wrong but either way it was beautiful and absolute art.",en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,"this song is so beautiful, it brings me peace, thank you Conan for this song! 🥺",UgyEp7DRwanvfI386EN4AaABAg,0,0,"this song is so beautiful, it brings me peace, thank you Conan for this song! ",en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,this song is like a lullaby i love her 😍,UgwA1yGwIb1L2XIPcBx4AaABAg,0,0,this song is like a lullaby i love her ,en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,the historians will have a hard time with this one,UgzwsvMwV2FTLXube_54AaABAg,1,33,the historians will have a hard time with this one,en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,The fact that Conan is the definition of Heather and he’s singing about someone who’s more attractive than him just proves that everyone is Heather to someone. In some situations you’ll be the second choice but in other situations you’ll be the first choice and someone will be jealous of you. Just like how Conan was the second choice in this story but we’re all super jealous of him.,UgyNb6Rj12XTmKU0xp14AaABAg,42,5569,The fact that Conan is the definition of Heather and he’s singing about someone who’s more attractive than him just proves that everyone is Heather to someone. In some situations you’ll be the second choice but in other situations you’ll be the first choice and someone will be jealous of you. Just like how Conan was the second choice in this story but we’re all super jealous of him.,en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,"Conan,you maniac. You have my whole heart ❤️",Ugw6oHQZzz1bWZrKEmB4AaABAg,0,8,"Conan,you maniac. You have my whole heart ",en
ConanGrayVEVO,Conan Gray - Heather,"Official music video by Conan Gray performing ""Heather” Conan's debut album ""Kid Krow"" available everywhere now: https://ConanGray.lnk.to/KidKrow Connect ...",24u3NoPvgMw,*When you don't even have a boyfriend or girlfriend but you still cry to this song every night while making fake senerios*,UgzypGwoCghbWiJ1P-94AaABAg,0,1,*When you don't even have a boyfriend or girlfriend but you still cry to this song every night while making fake senerios*,en
