Video ID,Comment ID,comments,Likes
RBumgq5yVrA,UgyTQ6CTHtk_gYAw5Al4AaABAg,I'm  not  even  surprised  how  many  people  still  listen  to  this  in  2021    Such  a  beautiful  song  ,1715
RBumgq5yVrA,Ugzi65SbvJHVoyH5UXB4AaABAg,This  song  has  a  special  place  in  my  heart,3
RBumgq5yVrA,UgwcCUktcFJZ7nBiHd54AaABAg,I  just  love  this  even  this  was  made  9  years  before  it  is  so  emotional  and  it  is  my  fave  song,2
RBumgq5yVrA,UgwOInEmYJQNu2dn0554AaABAg,  Goodbyes  hurts  the  most  when  the  story  isn't  finished    ,2922
RBumgq5yVrA,Ugw820JqsQcqOnI_xCd4AaABAg,Everytime  i  Hear  the  beginning  i  Just  get  goosebumbs      Such  a  good  Song  ,3
RBumgq5yVrA,UgykJz9_I1GbV1lJn294AaABAg,Well    you  only  need  the  light  when  it's  burning  low  Only  miss  the  sun  when  it  starts  to  snow  Only  know  you  love  her  when  you  let  her  go  Only  know  you've  been  high  when  you're  feeling  low  Only  hate  the  road  when  you're  missing  home  Only  know  you  love  her  when  you  let  her  go  And  you  let  her  go  Staring  at  the  bottom  of  your  glass  Hoping  one  day  you'll  make  a  dream  last  But  dreams  come  slow    and  they  go  so  fast  You  see  her  when  you  close  your  eyes  Maybe  one  day    you'll  understand  why  Everything  you  touch  surely  dies  But  you  only  need  the  light  when  it's  burning  low  Only  miss  the  sun  when  it  starts  to  snow  Only  know  you  love  her  when  you  let  her  go  Only  know  you've  been  high  when  you're  feeling  low  Only  hate  the  road  when  you're  missing  home  Only  know  you  love  her  when  you  let  her  go  Staring  at  the  ceiling  in  the  dark  Same  old  empty  feeling  in  your  heart  'Cause  love  comes  slow    and  it  goes  so  fast  Well    you  see  her  when  you  fall  asleep  But  never  to  touch  and  never  to  keep  'Cause  you  loved  her  too  much    and  you  dived  too  deep  Well    you  only  need  the  light  when  it's  burning  low  Only  miss  the  sun  when  it  starts  to  snow  Only  know  you  love  her  when  you  let  her  go  Only  know  you've  been  high  when  you're  feeling  low  Only  hate  the  road  when  you're  missing  home  Only  know  you  love  her  when  you  let  her  go  And  you  let  her  go  Oh    oh    mm    oh  And  you  let  her  go  Oh    oh    uh    uh  Well    you  let  her  go  'Cause  you  only  need  the  light  when  it's  burning  low  Only  miss  the  sun  when  it  starts  to  snow  Only  know  you  love  her  when  you  let  her  go  Only  know  you've  been  high  when  you're  feeling  low  Only  hate  the  road  when  you're  missing  home  Only  know  you  love  her  when  you  let  her  go  'Cause  you  only  need  the  light  when  it's  burning  low  Only  miss  the  sun  when  it  starts  to  snow  Only  know  you  love  her  when  you  let  her  go  Only  know  you've  been  high  when  you're  feeling  low  Only  hate  the  road  when  you're  missing  home  Only  know  you  love  her  when  you  let  her  go  And  you  let  her  go,117
RBumgq5yVrA,UgzpnSXfI2LWMcPIyN94AaABAg,This  song  and    Love  Me    by  Lukaz  are  literally  the  only  two  things  getting  me  through  these  hard  times    thank  god  for  music    I  love  you    ,2
RBumgq5yVrA,UgxRapDQJ8dRNYjVgCB4AaABAg,The  fact  that  this  comment  section  is  still  active  after  9  years  is  lit,34023
RBumgq5yVrA,UgyjnWX0DfPu2c2BODJ4AaABAg,I  love  this  song    it's  really  great    it  makes  me  happy  ,2
RBumgq5yVrA,UgyoQG_vKnJNP0xF4WZ4AaABAg,I  remember  in  5th  grade    I  had  a  sleepover    and  we  just  started  scream  singing  this  song  outside    Lol  everything  felt  so  much  more  simple  back  then    Careless  and  free,15
RBumgq5yVrA,UgzPw_fHZBRtWnd-v2d4AaABAg,Love  this  song    love  the  bands  collaboration          ,2
RBumgq5yVrA,UgyLoaV-mTD8cHlm6vp4AaABAg,  YOU  NEVER  REALIZE  THE  TRUE  VALUE  OF  A  MOMENT  UNTIL  IT  BECOMES  A  MEMORY        Well  said  ,509
RBumgq5yVrA,UgxovelMeubCtFxrMDZ4AaABAg,This  masterpiece  is  just  wow,3
RBumgq5yVrA,UgyyQ-QioBkgyqkCWFN4AaABAg,2013    Try  not  to  sing    2021    Try  not  to  cry,700
RBumgq5yVrA,Ugwch3jFJ0OFC121tqh4AaABAg,This  is  the  kind  of  songs  I  like  to  listen  to    calm  and  relaxing  and  even  old  people  enjoy  to  listen  to  ,1
RBumgq5yVrA,Ugz14t9vtSvQWP0YAmx4AaABAg,        It's  crazy  how  many  people  come  back  to  this  everyday  This  song  is  legendary        ,72
RBumgq5yVrA,UgyIc8k8aSVyRTb5Wh14AaABAg,  The  saddest  part  of  life  is  when  the  person  who  gave  you  the  best  memories                    becomes  a  memory    ,2269
RBumgq5yVrA,UgxvJQYC89lwB80urXx4AaABAg,Every  time  I  listen  to  it  my  heart  break  into  pieces  ,1
RBumgq5yVrA,UgxA5a1KdebcT4lS1q14AaABAg,  It's  crazy  how  many  people  come  back  to  this  everyday    This  song  is  legendary  ,18
RBumgq5yVrA,UgxzfWdqVp3WXxfFdUd4AaABAg,Well  you  only  need  the  light  when  it's  burning  low  Only  miss  the  sun  when  it  starts  to  snow  Only  know  you  love  her  when  you  let  her  go    Only  know  you've  been  high  when  you're  feeling  low  Only  hate  the  road  when  you're  missing  home  Only  know  you  love  her  when  you  let  her  go  And  you  let  her  go    Staring  at  the  bottom  of  your  glass  Hoping  one  day  you'll  make  a  dream  last  But  dreams  come  slow  and  they  go  so  fast    You  see  her  when  you  close  your  eyes  Maybe  one  day  you'll  understand  why  Everything  you  touch  surely  dies    But  you  only  need  the  light  when  it's  burning  low  Only  miss  the  sun  when  it  starts  to  snow  Only  know  you  love  her  when  you  let  her  go    Only  know  you've  been  high  when  you're  feeling  low  Only  hate  the  road  when  you're  missing  home  Only  know  you  love  her  when  you  let  her  go    Staring  at  the  ceiling  in  the  dark  Same  old  empty  feeling  in  your  heart  Cause  love  comes  slow  and  it  goes  so  fast    Well  you  see  her  when  you  fall  asleep  But  never  to  touch  and  never  to  keep  Cause  you  loved  her  too  much  and  you  dived  too  deep    Well  you  only  need  the  light  when  it's  burning  low  Only  miss  the  sun  when  it  starts  to  snow  Only  know  you  love  her  when  you  let  her  go    Only  know  you've  been  high  when  you're  feeling  low  Only  hate  the  road  when  you're  missing  home  Only  know  you  love  her  when  you  let  her  go  And  you  let  her  go  Ohhh    oh  no  And  you  let  her  go  Ohhh    oh  no  Well  you  let  her  go    Cause  you  only  need  the  light  when  it's  burning  low  Only  miss  the  sun  when  it  starts  to  snow  Only  know  you  love  her  when  you  let  her  go    Only  know  you've  been  high  when  you're  feeling  low  Only  hate  the  road  when  you're  missing  home  Only  know  you  love  her  when  you  let  her  go    Thank  you  for  reading    I  record  covers  of  popular  songs    I  appreciate  it  if  you  listen  to  my  channel    ,26
RBumgq5yVrA,Ugz-ewHqXYhTeSBxMgR4AaABAg,This  song  made  me  thought  that  i  m  in  a  big  depression    it  touches    ,4
RBumgq5yVrA,UgwTK76MZMT828JAdb94AaABAg,It's  August  2021  let's  see  how  many  people  are  listening  to  this  masterpiece            ,2702
RBumgq5yVrA,Ugz_I5eZZXVw2M8VZsF4AaABAg,Letting  go  of  whom  you  once  had  loved  like  a  life  means  all  y  our    favourite  streets    cafes    pubs      hidding  places  haunts  you  and  welcomes  you  with  an  equal  warmth  and  familiarity        Ruthlessly  beautiful  conundrum    I  say      If  you  love    let  go      Person  goes      Rest  stays  ,2
RBumgq5yVrA,UgxNamTCT7MN1Aoun1d4AaABAg,May  my  beloved  be  forever  happy    Me  and  my  god  knows  what  I  was  signing  up  for  when  I  let  her  go    Nothing  left  but  the  memories  and  that    I  will  cherish  forever    Love  you  forever,0
RBumgq5yVrA,UgwIz_-MDRmtMsMDtkV4AaABAg,This  brings  back  an  endless  amount  of  memories  that  I  wish  I  didn  t  remember    ,29
RBumgq5yVrA,Ugxic3K0mtjngQWgDoF4AaABAg,This  song  connects  to  my  heart  ,0
RBumgq5yVrA,UgxTI_rX-9DLz81MaMN4AaABAg,This  song  is  like  wine    the  older  it  gets  the  better  it  becomes  ,1730
RBumgq5yVrA,Ugx7QP85-EtGaSWo2O14AaABAg,2021  and  still  in  love  with  this  song  ,0
RBumgq5yVrA,Ugz1gWo69EvH437zQGh4AaABAg,Song  helps  me  when  I  m  in  a  dark  place,0
RBumgq5yVrA,UgwN9BEMmqG98aab58p4AaABAg,The  most  deserved  billions  of  views    I  was  surprised  to  see  the  song  I  love  actually  has  so  much  views  ,0
RBumgq5yVrA,UgxcFlOirGGbPyVSckR4AaABAg,This  song  hits  different  when  you're  heartbroken,827
RBumgq5yVrA,UgxmGOVcr95mjbIY9md4AaABAg,Every  single  line  of  this  song  is  relatable,0
RBumgq5yVrA,Ugwg9rMwwV4zWKLOyPJ4AaABAg,This  song  and    Love  Me    by  Lukaz  are  some  of  the  only  things  getting  me  through  these  hard  times    thank  god  for  music    I  love  you      ,11
RBumgq5yVrA,Ugwm5H7YDG3DO4YGp-54AaABAg,Love  this  song,1
RBumgq5yVrA,UgzdbfJivWDiTl9y3fV4AaABAg,Passenger      Only  hate  the  road  when  you  missing  home      Me  when  self  quarantine      Only  love  the  road  when  you  re  staying  home  ,1052
RBumgq5yVrA,Ugz0P_fzQfyxGI8MWeF4AaABAg,This  song  is  a  fucking  MASTERPIECE  ,96
RBumgq5yVrA,UgzGzpR_hMtONLgjPxp4AaABAg,After  9  Years  goose  bumps  pure,3
RBumgq5yVrA,UgwOVxnujXqCeydSD5Z4AaABAg,2021  and  its  still  beautiful  ,0
RBumgq5yVrA,Ugww8VOnJ_Z6Ra9Skdt4AaABAg,This  song  makes  me  miss  someone  that  doesn  t  exist      ,6027
RBumgq5yVrA,UgwQaYJsEluDgvjOwfN4AaABAg,I  know  this  have  the  lyrics    but  I  want  to  give  you  the  lyrics      Well    you  only  need  the  light  when  it's  burning  low  Only  miss  the  sun  when  it  starts  to  snow  Only  know  you  love  her  when  you  let  her  go  Only  know  you've  been  high  when  you're  feeling  low  Only  hate  the  road  when  you're  missing  home  Only  know  you  love  her  when  you  let  her  go  And  you  let  her  go  Staring  at  the  bottom  of  your  glass  Hoping  one  day  you'll  make  a  dream  last  But  dreams  come  slow    and  they  go  so  fast  You  see  her  when  you  close  your  eyes  Maybe  one  day    you'll  understand  why  Everything  you  touch  surely  dies  But  you  only  need  the  light  when  it's  burning  low  Only  miss  the  sun  when  it  starts  to  snow  Only  know  you  love  her  when  you  let  her  go  Only  know  you've  been  high  when  you're  feeling  low  Only  hate  the  road  when  you're  missing  home  Only  know  you  love  her  when  you  let  her  go  Staring  at  the  ceiling  in  the  dark  Same  old  empty  feeling  in  your  heart  'Cause  love  comes  slow    and  it  goes  so  fast  Well    you  see  her  when  you  fall  asleep  But  never  to  touch  and  never  to  keep  'Cause  you  loved  her  too  much    and  you  dived  too  deep  Well    you  only  need  the  light  when  it's  burning  low  Only  miss  the  sun  when  it  starts  to  snow  Only  know  you  love  her  when  you  let  her  go  Only  know  you've  been  high  when  you're  feeling  low  Only  hate  the  road  when  you're  missing  home  Only  know  you  love  her  when  you  let  her  go  And  you  let  her  go  Oh    oh    mm    oh  And  you  let  her  go  Oh    oh    uh    uh  Well    you  let  her  go  'Cause  you  only  need  the  light  when  it's  burning  low  Only  miss  the  sun  when  it  starts  to  snow  Only  know  you  love  her  when  you  let  her  go  Only  know  you've  been  high  when  you're  feeling  low  Only  hate  the  road  when  you're  missing  home  Only  know  you  love  her  when  you  let  her  go  'Cause  you  only  need  the  light  when  it's  burning  low  Only  miss  the  sun  when  it  starts  to  snow  Only  know  you  love  her  when  you  let  her  go  Only  know  you've  been  high  when  you're  feeling  low  Only  hate  the  road  when  you're  missing  home  Only  know  you  love  her  when  you  let  her  go  And  you  let  her  go,39
RBumgq5yVrA,UgygQJoELck-uH_Eu6l4AaABAg,I  love  music  in  English  so  much    I  adore  them  as  I  love  this  song  ,0
RBumgq5yVrA,Ugz9pGOz3q6arRB_j9x4AaABAg,for  so  many  years  this  song  is  still  my  favorite,0
RBumgq5yVrA,Ugw2Bwj_cQkY1oypSCB4AaABAg,    It's  crazy  how  many  people  come  back  to  this  everyday  This  song  is  legendary  Many  Many  Loves  For  This  Masterpiece    ,80
RBumgq5yVrA,UgwgQB2T7HkPExJZcxd4AaABAg,This  song  hits  different  when  you  re  alone  thinking  about  someone,745
RBumgq5yVrA,Ugx-VnliB-hAJnf0PGZ4AaABAg,Don't  worry  you're  not  the  only  one  who  still  listening  to  this  masterpiece,74
RBumgq5yVrA,UgyrC7W6AKJpWWR6JN14AaABAg,There  are  rare  songs  that  can  help  heal  a  fractured  mind    spirit  or  soul  on  the  verge  of  collapse    This  is  one  of  those  songs    It  is  such  a  blessing  to  hear  it    each  and  every  time  ,0
RBumgq5yVrA,UgwbRWCs1FVvN9hv8E54AaABAg,2021  still  listening  to  this  SONG          Love  it,1
RBumgq5yVrA,UgwkN-qiL-xZz9Dl0t14AaABAg,This  song  is  legendary      ,0
RBumgq5yVrA,Ugz3bBqPEg2naWOKB2t4AaABAg,  don't  cry  because  it's  over  smile  because  it  happened      Dr  Suess,926
RBumgq5yVrA,UgxnEZ4a3XuskGrq_pp4AaABAg,I  am  still  hoping  that  there  will  come  a  time  when  I  do  not  feel  all  these  regrets  I  have    ,2
RBumgq5yVrA,Ugx7YkWj3a4s949vV9l4AaABAg,I  took  this  song  for  granted  for  years    I  even  resented  it    And  then  I  heard      and  you  let  her  go    among  other  words    And  I  was        Jag    r  vuxen    53      och  jag  best  mmer  sj  lv    But  it  s  a  very    very  true  song    GJ,1
RBumgq5yVrA,UgzeC14wCpYkVHaOeHJ4AaABAg,It's  really  amazing  how  music  can  bring  humans  together    Music  have  power  to  erace  borders,0
RBumgq5yVrA,UgwtM3DuBdTzPUSFMbN4AaABAg,Let's  be  honest  this  song  is  a  pure  facts  ,3125
RBumgq5yVrA,Ugwr5ILcPP07UgjyBiF4AaABAg,the  beautiful  memories  that  this  song  brings  to  mind,0
RBumgq5yVrA,Ugy39wvuRKFtqNXiB0N4AaABAg,I  always  remember  this  song,0
RBumgq5yVrA,UgyrRfM_J0U-Se-JLFp4AaABAg,2021  still  inlove  with  this  masterpiece  ,0
RBumgq5yVrA,UgwGbIxkza3FCBzun354AaABAg,Whoever  listening  this  masterpiece  I  hope  you  live  thousands  years  ,1
RBumgq5yVrA,Ugxun1egzYcoeZcxvqF4AaABAg,This  year  isn't  trying  to  end  the  world    it's  just  a  very  much  needed  reality  check  for  everybody      It  made  people  be  thankful  for  what  they  had  from  their  childhoods  and  remember  all  those  great  times  everybody  got  to  experience    It  reminded  everyone  that  life  is  short    life  is  unfair    life  is  good    and  life  is  hard      Be  thankful    be  happy    be  kind    be  loving    be  caring    be  you          An  honest  note  from  2020,258
RBumgq5yVrA,UgyfFot6btGOXID0Q4J4AaABAg,If  you're  still  listening  to  this  masterpiece  in  2021  I  love  your  taste  in  music  ,0
RBumgq5yVrA,Ugwj9jDDsX90gsg4c2x4AaABAg,Best  song  there  is  great  to  see  it's  still  popping,1
RBumgq5yVrA,UgyA1FJ5Bgv5Uvf26yt4AaABAg,Man    I  love  this  song,0
RBumgq5yVrA,UgzJom5Z7uFK_7hrWUB4AaABAg,As  long  as  humans  exist    this  song  will  be  relevant,861
RBumgq5yVrA,Ugyp2BmRO_PaxCkjWOZ4AaABAg,  Only  know  you've  been  high  when  you're  feeling  low    it  just  hits  different,27
RBumgq5yVrA,UgwP8RQx23hp2vRVcoR4AaABAg,I  can  t  believe  thats  it  s  my  forst  time  to  hear  it  ,0
RBumgq5yVrA,Ugy8K1ZezahoYBar0194AaABAg,Wow    still  one  of  my  favorites,0
RBumgq5yVrA,Ugz_GjNICX-GFBld8SR4AaABAg,If  you  still  listening  this  until  now    then  you  have  my  respect,574
RBumgq5yVrA,UgwaoCM6K08HoCwwmrB4AaABAg,2021  and  still  loving  it  ,1
RBumgq5yVrA,UgysGHtwmzYw7idzci94AaABAg,        It's  crazy  how  many  people  come  back  to  this  everyday  This  song  is  legendary    It's  So  Addictive  Also                ,29
RBumgq5yVrA,UgzfYt-JYM4dhlvfpwR4AaABAg,Everyday  I  listen  to  this  song  and  wonder  why  such  a  masterpiece  didn't  receive  a  Grammy  ,0
RBumgq5yVrA,Ugyp0-V8uabISwoZlwt4AaABAg,Great  one  still  listen  it  until  now  ,1
RBumgq5yVrA,Ugy8sJFL5jfCLpt2Swh4AaABAg,Strange  how  I  always  come  back  to  this  song    not  because  I've  let  go    but  because  I  can't,1832
RBumgq5yVrA,UgxQ3t3NwW6ukqj41xh4AaABAg,Awesome  song  rare  voice  ,0
RBumgq5yVrA,UgwkHGOwahA0uEg-nb14AaABAg,This  song  never  delete  from  my  playlist      ,1
RBumgq5yVrA,Ugx3X1iLifjXKRFs0054AaABAg,If  u  want  to  feel  this  song      U  have  to  listen  it  more  than  3  times    Man  BOOM  ,1
RBumgq5yVrA,UgzXZ6nnAh0mmH1Xo3t4AaABAg,You  never  know  how  deep  meaning  a  song  is  until  you  grow  older,0
RBumgq5yVrA,Ugy5BrW6DoLMPILrqq94AaABAg,This  song  will  never  die,18863
RBumgq5yVrA,UgzioK9NgRYQF81uUN54AaABAg,his  voice  and  melody  of  the  song  are  awesome        ,0
RBumgq5yVrA,UgxB7rtGCWH-_1LRoaV4AaABAg,I  love  this  song  congrats      ,0
RBumgq5yVrA,UgwLOOM8KG37CUOCw794AaABAg,This  song  may  die  out    But  it  will  forever  have  a  place  in  my  heart,12
RBumgq5yVrA,UgxgtjyD8k7ZdrRXimF4AaABAg,The  best  thing  about  this  quarantine  is  that  it  has  got  us  back  listening  to  our  legendary  songs,817
RBumgq5yVrA,UgxbD-UffoFbAobDRKF4AaABAg,Surely  Masterpiece      This  song  should  stay  forever  ,0
RBumgq5yVrA,UgyAqcKj4_e64kg-VaF4AaABAg,I  can  feel  sadness  whenever  I  play  this  song  even  though  I'm  not  heartbroken    I  just  love  this  song  so  much    I  will  never  ever  forget  about  this,2
RBumgq5yVrA,UgyYSMiehOjgKpz0vkB4AaABAg,I  am  in  love  with  this  song          just  awesome  ,0
RBumgq5yVrA,UgxjLNw1-OOL9DLW16N4AaABAg,This  song  still  hits  different    Life  is  too  short    time  flies  by    Don't  waste  it  ,464
RBumgq5yVrA,UgwWF3Bowgj62F9X4bp4AaABAg,        It's  crazy  how  many  people  come  back  to  this  everyday  This  song  is  legendary    This  Song  Is  Never  Getting  Old              ,19
RBumgq5yVrA,Ugx5soUXWwYWItIjK7V4AaABAg,This  song  will  never  get  old,1
RBumgq5yVrA,Ugz7-sNMlv2iYoYnrnN4AaABAg,I  LOVE  THIS  SONG        ,1
RBumgq5yVrA,UgyvO_eicwtrqKhaXvF4AaABAg,how  can  something  be  so  perfect    ,1
RBumgq5yVrA,UgyfCkau06K8jE4MRKl4AaABAg,I  refuse  to  believe  that  this  song  is  8  years  old  ,2665
RBumgq5yVrA,UgwHEa-UM-HnNg3GsBl4AaABAg,Powerful  words      And  song  literally,0
RBumgq5yVrA,Ugy9qPTaKDbDAuFPpk54AaABAg,my  playlist  starts  with  this  song    ,0
RBumgq5yVrA,UgzVfhqD6NfNrcp_lod4AaABAg,I  cried  on  this  music  thank  you    ,1
RBumgq5yVrA,Ugzb1lECRXJ6ZiOUQ3N4AaABAg,This  song  will  never    ever  get  old,578
RBumgq5yVrA,UgxBshQpx4vSIgCWthd4AaABAg,We  are  all  passengers  in  our  own  journey  ,1
RBumgq5yVrA,Ugy2n7BKZ9gO-nQVOP14AaABAg,Most  beautiful  song  on  Earth,0
RBumgq5yVrA,UgyuyAgl7zEmnxio-u54AaABAg,Only  need  this  song  to  live  on  ,0
RBumgq5yVrA,Ugx9JrJ5MLzTaLpp1rZ4AaABAg,It's  November  2021  Let's  see  how  many  legends  are  listening  to  this  Masterpiece  ,1
RBumgq5yVrA,Ugw3z7mi0RLikQZtZ_B4AaABAg,Who  else  just  suddenly  randomly  remembered  this  song,4127
RBumgq5yVrA,UgzA_xNBxxeYz0W0cTd4AaABAg,Believe  it  or  not    its  my  childhood  song  since  i  listened  to  it  since  2013,0
RBumgq5yVrA,UgwQNq-mZzf1MKcmpWF4AaABAg,I  enjoyed  the  song  in  childhood  but  now  i  understand  the  lyrics  ,0
RBumgq5yVrA,UgyCfVrTc2PSUI6Ap0l4AaABAg,        It's  NOVEMBER  2021    let's  see  how  many  legends  are  still  listening  to  this  Masterpiece          ,65
RBumgq5yVrA,UgwK0hYyzjvxYo_YDvp4AaABAg,I  remember  when  this  song  came  out      I  lost  my  job    had  no  money    my  girlfriend  back  then  dumped  me  and  eventually  I  lost  my  house    I  listened  to  this  song  like  a  thousand  times    it  really  helped  me  through  that  horrible  time  and  I  could  really  relate  to  it    Seen  Passenger  a  few  times  live  and  every  time  his  concerts  were  so  comforting  and  peacefully    Now  here  we  are  almost  8  years  later  after  this  song  came  out    a  solid  job    a  loving  girl  and  we  bought  a  house  a  few  months  back      Life  is  a  rollercoaster  and  it  will  always  have  it's  ups  and  downs    No  matter  how  bad  and  lonely  you  feel  at  some  point    things  will  always  get  better  in  the  end      Thank  you  Mike  for  your  amazing  music  ,496
RBumgq5yVrA,Ugz5C75XTVX0BN4dRLZ4AaABAg,This  is  nostalgic  ,0
RBumgq5yVrA,UgzDbylMB_Du842F8PB4AaABAg,Cried  for  this  song  5  years  ago  when  I  was  a  kid  lol,0
RBumgq5yVrA,UgyXM1k9j03Rgap7TSl4AaABAg,This  songggg  hits  so  diff      ughh  masterpiece,0
RBumgq5yVrA,UgyijH7oiMAOfjNTHVZ4AaABAg,This  song  makes  me  remember  that  I  have  the  best  people  to  make  memories  with    my  boys  and  her      ,0
RBumgq5yVrA,UgwIM8nxlHTSn1rCrsF4AaABAg,It  s  crazy  how  many  people  come  back  to  this  song  everyday    This  song  is  legendary  ,615
RBumgq5yVrA,Ugzb4bpOGyjEAdGLUrt4AaABAg,2021  and  still  love  this  song,0
RBumgq5yVrA,Ugz3RDy6WB4ykWB-sGF4AaABAg,November  18    2021  still  Loving  this  masterpiece  ,1
RBumgq5yVrA,UgzyuRG9HukHtTb1koB4AaABAg,I  was  in  high  school  when  i  heard  this  song    Now  I  m  in  20  s  but  still  listening  this  song  ,1
RBumgq5yVrA,Ugxpj2HRkZDZS1LAwZ94AaABAg,The  people  who  disliked  are  the  ones  who  didn't  see  that  the  light  was  burning  low,1650
RBumgq5yVrA,Ugz3mvyhpxraje3ZhGF4AaABAg,Again  here  to  listen  this  masterpiece  song,0
RBumgq5yVrA,Ugz-LDBUxKpoNM3rMaN4AaABAg,I  was  discovering  songs    I  came  across  in  this  masterpiece    I  always  check  when  the  release  dates  of  songs  which  I  listen    After  listening    I  checked  out  when  it  came  out  I  was  shocked    it  was  released  9  years  ago      I  seriously  can't  believe  this  song  was  released  9  years  ago          Damn,0
